dist_km,lat,lon,elev_m,grade_raw_pct,grade_sm_pct,grade_1km_pct,bearing_deg,curv_deg_km,radius_m,subdivision,in_tunnel
405.9996,50.6782884,-120.2859627,353.5,-0.819,-2.132,-0.831,72.4,0.000,nan,Shuswap Subdivision,0
406.0099,50.6783165,-120.2858226,353.4,-0.814,-2.389,-0.823,72.6,0.000,nan,Shuswap Subdivision,0
406.0189,50.6783406,-120.2857015,353.3,-0.571,-1.945,-0.817,73.4,0.000,nan,Shuswap Subdivision,0
406.0293,50.6783674,-120.2855592,353.3,-0.782,-0.670,-0.820,72.4,-6.960,8233,Shuswap Subdivision,0
406.1749,50.6787626,-120.2835890,352.1,-1.050,-43.946,-0.692,75.3,0.000,nan,Shuswap Subdivision,0
406.1771,50.6787676,-120.2835589,352.1,-1.068,-27.657,-0.691,73.2,0.000,nan,Shuswap Subdivision,0
406.1806,50.6787766,-120.2835120,352.1,-1.152,-0.174,-0.674,72.9,-0.425,134789,Shuswap Subdivision,0
406.7257,50.6802161,-120.2761171,345.8,-0.276,-17.330,0.117,72.5,0.000,nan,Shuswap Subdivision,0
406.7311,50.6802308,-120.2760437,345.8,-0.284,-13.664,0.119,72.1,0.000,nan,Shuswap Subdivision,0
406.7368,50.6802466,-120.2759665,345.8,-0.094,-3.423,0.120,74.5,0.000,nan,Shuswap Subdivision,0
406.7588,50.6802995,-120.2756656,345.7,0.036,-3.203,0.122,73.4,0.000,nan,Shuswap Subdivision,0
406.7816,50.6803579,-120.2753560,345.7,0.586,0.265,0.124,74.3,0.000,nan,Shuswap Subdivision,0
406.8042,50.6804129,-120.2750465,345.9,0.895,0.291,0.118,75.5,0.000,nan,Shuswap Subdivision,0
406.8267,50.6804635,-120.2747381,346.1,1.073,0.333,0.108,76.6,0.000,nan,Shuswap Subdivision,0
406.8412,50.6804937,-120.2745379,346.2,0.201,0.187,0.100,75.5,0.000,nan,Shuswap Subdivision,0
406.8580,50.6805316,-120.2743067,346.3,0.171,0.134,0.099,78.5,0.000,nan,Shuswap Subdivision,0
406.8744,50.6805611,-120.2740788,346.3,-1.295,-0.040,0.098,78.1,0.000,nan,Shuswap Subdivision,0
406.8861,50.6805829,-120.2739160,346.1,-1.016,-0.316,0.108,79.2,0.000,nan,Shuswap Subdivision,0
406.9015,50.6806088,-120.2737017,346.0,-0.404,-0.488,0.118,79.3,0.000,nan,Shuswap Subdivision,0
406.9180,50.6806365,-120.2734708,345.9,-0.486,-0.599,0.123,80.5,0.000,nan,Shuswap Subdivision,0
406.9346,50.6806611,-120.2732383,345.8,-1.043,-0.742,0.129,80.3,0.000,nan,Shuswap Subdivision,0
406.9491,50.6806829,-120.2730364,345.7,-0.661,-0.398,0.140,81.6,0.000,nan,Shuswap Subdivision,0
406.9646,50.6807033,-120.2728190,345.6,-0.792,-0.095,0.148,82.2,0.000,nan,Shuswap Subdivision,0
406.9791,50.6807212,-120.2726141,345.5,-0.188,0.032,0.156,82.8,0.000,nan,Shuswap Subdivision,0
406.9967,50.6807411,-120.2723661,345.4,1.371,0.117,0.160,84.0,0.000,nan,Shuswap Subdivision,0
407.0122,50.6807556,-120.2721473,345.6,1.610,0.163,0.148,84.6,0.000,nan,Shuswap Subdivision,0
407.0262,50.6807675,-120.2719497,345.9,0.550,0.253,0.135,84.6,0.000,nan,Shuswap Subdivision,0
407.0424,50.6807812,-120.2717209,346.0,0.112,0.289,0.130,86.2,0.000,nan,Shuswap Subdivision,0
407.0599,50.6807915,-120.2714738,346.0,-0.585,0.340,0.130,86.0,0.000,nan,Shuswap Subdivision,0
407.0791,50.6808037,-120.2712010,345.9,0.302,0.066,0.140,87.9,0.000,nan,Shuswap Subdivision,0
407.0931,50.6808083,-120.2710031,345.9,-0.281,-0.298,0.138,87.9,0.000,nan,Shuswap Subdivision,0
407.1068,50.6808129,-120.2708080,345.9,0.627,-0.476,0.142,88.1,0.000,nan,Shuswap Subdivision,0
407.1208,50.6808170,-120.2706103,346.0,-1.554,-0.477,0.137,89.5,0.000,nan,Shuswap Subdivision,0
407.1361,50.6808183,-120.2703930,345.7,-1.495,-0.342,0.156,89.5,0.000,nan,Shuswap Subdivision,0
407.1479,50.6808192,-120.2702255,345.5,-0.937,-0.315,0.169,89.6,0.000,nan,Shuswap Subdivision,0
407.1601,50.6808199,-120.2700520,345.4,-0.213,-0.204,0.179,91.1,0.000,nan,Shuswap Subdivision,0
407.1759,50.6808171,-120.2698283,345.4,0.945,-0.253,0.183,91.5,0.000,nan,Shuswap Subdivision,0
407.1916,50.6808133,-120.2696054,345.5,0.335,0.087,0.175,92.4,0.000,nan,Shuswap Subdivision,0
407.2088,50.6808067,-120.2693613,345.6,0.084,0.489,0.173,93.2,0.000,nan,Shuswap Subdivision,0
407.2229,50.6807997,-120.2691622,345.6,0.176,0.566,0.174,93.1,0.000,nan,Shuswap Subdivision,0
407.2377,50.6807925,-120.2689521,345.6,1.456,0.622,0.173,94.5,0.000,nan,Shuswap Subdivision,0
